filename, meanMT, stdMT, meanDistance, stdDistance, errorRate,outlierRate, IDe, meanWidth, meanDist, ID, width, distance,TP 
FLT/P24/trackpad/P24T1/P24T1trackpadA,0.7066,1.5231,392.1011,8.1329,0.0000,0.0000,4.1840,22.8277,392.1011,3.0032,57.0000,400.0000,5.9210
FLT/P24/trackpad/P24T3/P24T3trackpadA,0.6108,1.4004,387.9266,8.5829,0.0000,0.0000,4.5823,16.8984,387.9266,3.0032,57.0000,400.0000,7.5020
FLT/P24/trackpad/P24T3/P24T3trackpadC,0.6863,1.4491,394.3557,1.8744,0.0000,0.0000,6.2121,5.3920,394.3557,4.9896,13.0000,400.0000,9.0520
FLT/P24/trackpad/P24T3/P24T3trackpadB,0.5540,1.2349,393.7411,4.0176,0.0000,0.0000,5.5181,8.7839,393.7411,3.9832,27.0000,400.0000,9.9604
FLT/P24/trackpad/P24T7/P24T7trackpadC,0.6149,1.1770,395.1594,1.5781,0.0000,0.0000,6.8125,3.5473,395.1594,4.9896,13.0000,400.0000,11.0788
FLT/P24/trackpad/P24T7/P24T7trackpadB,0.5784,1.1291,394.6614,3.7692,0.0000,0.0000,5.8264,7.0800,394.6614,3.9832,27.0000,400.0000,10.0739
FLT/P24/trackpad/P24T7/P24T7trackpadA,0.4328,0.9746,389.5388,11.0690,0.0000,0.0000,4.0865,24.3631,389.5388,3.0032,57.0000,400.0000,9.4417
FLT/P24/trackpad/P24T5/P24T5trackpadC,0.5787,1.1495,395.9319,1.4416,0.0000,0.0000,6.9988,3.1203,395.9319,4.9896,13.0000,400.0000,12.0934
FLT/P24/trackpad/P24T5/P24T5trackpadB,0.5793,1.1531,392.6882,3.8364,0.0000,0.0000,5.0529,12.1971,392.6882,3.9832,27.0000,400.0000,8.7228
FLT/P24/trackpad/P24T5/P24T5trackpadA,0.6760,1.4707,387.7194,7.8474,0.0000,0.0000,3.5061,37.4191,387.7194,3.0032,57.0000,400.0000,5.1865
FLT/P24/trackpad/P24T2/P24T2trackpadB,0.7919,1.7362,392.7816,4.0185,0.0000,0.0000,5.3728,9.7140,392.7816,3.9832,27.0000,400.0000,6.7846
FLT/P24/trackpad/P24T2/P24T2trackpadC,0.9989,1.7503,593.0791,1.9611,0.0909,0.0000,6.9789,4.7392,593.0791,5.5593,13.0000,600.0000,6.9866
FLT/P24/trackpad/P24T2/P24T2trackpadA,0.6139,1.2828,390.6640,7.3968,0.0000,0.0000,4.0323,25.4310,390.6640,3.0032,57.0000,400.0000,6.5682
FLT/P15/fingers/P15F3/P15F3fingersB,0.9054,2.0842,363.1195,90.5285,0.0909,0.0000,4.9321,12.2969,363.1195,3.9832,27.0000,400.0000,5.4475
FLT/P15/fingers/P15F3/P15F3fingersC,1.3629,3.2529,399.5873,11.5666,0.0909,0.0000,6.3916,4.8168,399.5873,4.9896,13.0000,400.0000,4.6897
FLT/P15/fingers/P15F3/P15F3fingersA,0.5685,2.1145,395.2690,13.3379,0.0000,0.0000,4.5507,17.6170,395.2690,3.0032,57.0000,400.0000,8.0054
FLT/P15/fingers/P15F5/P15F5fingersA,0.7240,2.1382,390.0507,11.8111,0.0000,0.0000,4.1914,22.5854,390.0507,3.0032,57.0000,400.0000,5.7892
FLT/P15/fingers/P15F5/P15F5fingersC,1.5672,4.1112,380.2213,43.2250,0.0909,0.0000,5.9601,6.2075,380.2213,4.9896,13.0000,400.0000,3.8030
FLT/P15/fingers/P15F5/P15F5fingersB,0.6585,1.7451,393.1211,4.9540,0.0000,0.0000,5.2785,10.3959,393.1211,3.9832,27.0000,400.0000,8.0166
FLT/P15/fingers/P15F1/P15F1fingersC,2.8050,4.8490,592.0188,2.9557,0.3636,0.0000,6.5166,6.5375,592.0188,5.5593,13.0000,600.0000,2.3232
FLT/P15/fingers/P15F1/P15F1fingersA,1.3512,4.2552,399.8139,7.6732,0.0000,0.0000,4.2847,21.6234,399.8139,3.0032,57.0000,400.0000,3.1710
FLT/P15/fingers/P15F1/P15F1fingersB,2.1444,6.1393,383.1751,30.9754,0.1818,0.0000,4.9659,12.6663,383.1751,3.9832,27.0000,400.0000,2.3157
FLT/P15/fingers/P15F2/P15F2fingersA,0.4487,2.6704,393.5969,13.6636,0.0909,0.0000,3.8228,29.9299,393.5969,3.0032,57.0000,400.0000,8.5197
FLT/P15/fingers/P15F2/P15F2fingersB,1.3615,3.5764,394.3532,4.5380,0.0000,0.0000,5.0522,12.2550,394.3532,3.9832,27.0000,400.0000,3.7109
FLT/P15/fingers/P15F2/P15F2fingersC,1.1036,3.3240,397.1286,4.3763,0.2727,0.0000,6.4021,4.7518,397.1286,4.9896,13.0000,400.0000,5.8010
FLT/P15/fingers/P15F8/P15F8fingersA,0.9763,3.0090,397.1120,13.7049,0.0000,0.0000,4.0934,24.7111,397.1120,3.0032,57.0000,400.0000,4.1929
FLT/P15/fingers/P15F8/P15F8fingersC,0.7849,3.0919,398.5677,4.2551,0.3636,0.0000,5.8945,6.8147,398.5677,4.9896,13.0000,400.0000,7.5103
FLT/P15/fingers/P15F8/P15F8fingersB,0.9739,2.4095,395.8593,3.8541,0.0909,0.0000,5.6436,8.0801,395.8593,3.9832,27.0000,400.0000,5.7949
FLT/P15/fingers/P15F7/P15F7fingersC,1.6659,3.0899,592.4728,1.7979,0.2727,0.0000,6.8375,5.2261,592.4728,5.5593,13.0000,600.0000,4.1045
FLT/P15/fingers/P15F7/P15F7fingersB,1.0053,2.2381,394.7960,9.2238,0.0909,0.0000,5.2795,10.4334,394.7960,3.9832,27.0000,400.0000,5.2516
FLT/P15/fingers/P15F7/P15F7fingersA,0.6201,2.5482,392.4833,9.9537,0.0000,0.0000,3.9419,27.3151,392.4833,3.0032,57.0000,400.0000,6.3570
FLT/P15/fingers/P15F4/P15F4fingersA,1.7236,3.6442,384.9591,18.1360,0.0909,0.0000,4.0624,24.5077,384.9591,3.0032,57.0000,400.0000,2.3570
FLT/P15/fingers/P15F4/P15F4fingersB,2.2453,5.9749,361.8874,88.8070,0.0909,0.0000,5.0294,11.4308,361.8874,3.9832,27.0000,400.0000,2.2400
FLT/P15/fingers/P15F4/P15F4fingersC,2.9931,3.4419,354.1343,56.7704,0.3636,0.0000,6.0771,5.3242,354.1343,4.9896,13.0000,400.0000,2.0303
FLT/P15/fingers/P15F6/P15F6fingersB,0.9195,2.2409,374.6973,60.5869,0.0909,0.0000,5.2630,10.0185,374.6973,3.9832,27.0000,400.0000,5.7238
FLT/P15/fingers/P15F6/P15F6fingersC,1.0194,2.5723,394.7858,3.2775,0.1818,0.0000,6.4994,4.4124,394.7858,4.9896,13.0000,400.0000,6.3754
FLT/P15/fingers/P15F6/P15F6fingersA,0.4383,1.7891,398.3375,13.4369,0.0909,0.0000,4.3746,20.1748,398.3375,3.0032,57.0000,400.0000,9.9809
FLT/P15/Trackpad/P15T8/P15T8trackpadB,0.7230,1.6786,393.2558,4.0371,0.0000,0.0000,5.1610,11.3076,393.2558,3.9832,27.0000,400.0000,7.1383
FLT/P15/Trackpad/P15T8/P15T8trackpadA,0.6558,1.7340,390.4252,6.2676,0.0000,0.0000,4.1987,22.4870,390.4252,3.0032,57.0000,400.0000,6.4022
FLT/P15/Trackpad/P15T8/P15T8trackpadC,0.5974,1.8133,395.2154,3.1253,0.1818,0.0000,5.7291,7.5938,395.2154,4.9896,13.0000,400.0000,9.5894
FLT/P15/Trackpad/P15T7/P15T7trackpadA,0.6331,1.4551,386.8271,7.0554,0.0000,0.0000,4.0539,24.7821,386.8271,3.0032,57.0000,400.0000,6.4033
FLT/P15/Trackpad/P15T7/P15T7trackpadC,0.6981,1.5573,394.4103,1.9643,0.0000,0.0000,5.9452,6.5070,394.4103,4.9896,13.0000,400.0000,8.5163
FLT/P15/Trackpad/P15T7/P15T7trackpadB,0.7426,1.5626,392.2912,3.8115,0.0000,0.0000,4.8733,13.8572,392.2912,3.9832,27.0000,400.0000,6.5622
FLT/P15/Trackpad/P15T5/P15T5trackpadA,0.6212,1.2636,389.8226,8.4782,0.0000,0.0000,3.9952,26.0805,389.8226,3.0032,57.0000,400.0000,6.4316
FLT/P15/Trackpad/P15T5/P15T5trackpadB,0.6545,1.4198,395.1512,4.1614,0.0000,0.0000,5.0045,12.7061,395.1512,3.9832,27.0000,400.0000,7.6468
FLT/P15/Trackpad/P15T5/P15T5trackpadC,0.7809,1.6789,396.8061,2.3861,0.0000,0.0000,6.1242,5.7716,396.8061,4.9896,13.0000,400.0000,7.8423
FLT/P15/Trackpad/P15T6/P15T6trackpadC,1.4652,2.4763,394.1251,2.8602,0.0909,0.0000,6.0189,6.1733,394.1251,4.9896,13.0000,400.0000,4.1079
FLT/P15/Trackpad/P15T6/P15T6trackpadB,0.8287,1.7528,392.7076,3.5189,0.0000,0.0000,5.1044,11.7573,392.7076,3.9832,27.0000,400.0000,6.1593
FLT/P15/Trackpad/P15T6/P15T6trackpadA,0.6432,1.4728,390.9771,9.2231,0.0000,0.0000,4.2991,20.9237,390.9771,3.0032,57.0000,400.0000,6.6841
FLT/P15/Trackpad/P15T2/P15T2trackpadC,1.0842,2.1758,593.6805,2.8167,0.0000,0.0000,6.8636,5.1423,593.6805,5.5593,13.0000,600.0000,6.3307
FLT/P15/Trackpad/P15T2/P15T2trackpadB,0.7490,1.7006,395.2129,5.1131,0.0000,0.0000,5.1244,11.6647,395.2129,3.9832,27.0000,400.0000,6.8416
FLT/P15/Trackpad/P15T2/P15T2trackpadA,0.6613,1.8325,392.6596,8.4046,0.0000,0.0000,4.3002,20.9961,392.6596,3.0032,57.0000,400.0000,6.5030
FLT/P15/Trackpad/P15T1/P15T1trackpadA,0.8945,1.8549,389.2080,6.8334,0.0000,0.0000,4.2636,21.3760,389.2080,3.0032,57.0000,400.0000,4.7662
FLT/P15/Trackpad/P15T1/P15T1trackpadB,0.9646,2.0193,395.5300,4.2384,0.0000,0.0000,5.1572,11.4042,395.5300,3.9832,27.0000,400.0000,5.3462
FLT/P15/Trackpad/P15T1/P15T1trackpadC,1.2855,2.6020,395.7747,2.1353,0.0000,0.0000,6.0768,5.9515,395.7747,4.9896,13.0000,400.0000,4.7274
FLT/P15/Trackpad/P15T3/P15T3trackpadC,1.1173,1.9577,393.9574,2.2595,0.0909,0.0000,6.1388,5.6713,393.9574,4.9896,13.0000,400.0000,5.4943
FLT/P15/Trackpad/P15T3/P15T3trackpadA,0.7186,1.5670,388.4912,4.9587,0.0000,0.0000,4.3372,20.2200,388.4912,3.0032,57.0000,400.0000,6.0354
FLT/P15/Trackpad/P15T3/P15T3trackpadB,0.6779,1.4707,398.6628,4.5381,0.0000,0.0000,5.5458,8.7209,398.6628,3.9832,27.0000,400.0000,8.1807
FLT/P15/Trackpad/P15T4/P15T4trackpadA,0.6234,1.5972,390.5180,6.8842,0.0000,0.0000,4.4621,18.5603,390.5180,3.0032,57.0000,400.0000,7.1581
FLT/P15/Trackpad/P15T4/P15T4trackpadC,1.2624,2.2181,393.7321,2.4507,0.0909,0.0000,6.6252,4.0295,393.7321,4.9896,13.0000,400.0000,5.2481
FLT/P15/Trackpad/P15T4/P15T4trackpadB,0.7317,1.6236,398.2559,2.6561,0.0000,0.0000,5.5772,8.5204,398.2559,3.9832,27.0000,400.0000,7.6219
